"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"491","Day #29 of #TeslaPaintIssues. Glob it here, spray it there... but not too much.
@elonmusk 
@Tesla 
#TeslaModel3… https://t.co/MqK3Yw6hbl",FALSE,1,NA,2020-03-07 02:41:24,TRUE,NA,"1236119729242132480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bottoz1",0,FALSE,FALSE,NA,NA
"492","Due to design cost and competition we have decided to push back our production date to sometime in the nearish futu… https://t.co/sL3KMWtnTf",FALSE,0,NA,2020-03-07 02:41:19,TRUE,NA,"1236119711672229888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thriveeachday",0,FALSE,FALSE,NA,NA
"493","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:41:14,FALSE,NA,"1236119689274613761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mmudmeew",55,TRUE,FALSE,NA,NA
"494","“I’ve been working on some memes, do you want to see him”",FALSE,0,NA,2020-03-07 02:41:04,FALSE,NA,"1236119645221838849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tesla_girls",0,FALSE,FALSE,NA,NA
"495","RT @L73622843: Nikola Tesla was known for his brilliant inventions, as well as his interest in time travel. When he died, John G Trump was…",FALSE,0,NA,2020-03-07 02:41:01,FALSE,NA,"1236119634136481793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gardenofthegods",85,TRUE,FALSE,NA,NA
"496","@marialauraadr @elonmusk No he doesn’t he spends most of his time in California as it’s Tesla’s and spacex’s headqu… https://t.co/SEI4kLJNo2",FALSE,0,"marialauraadr",2020-03-07 02:40:51,TRUE,"1236118411010244613","1236119593363464192","770640318886731776","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScottKrs",0,FALSE,FALSE,NA,NA
"497","@augie50 @gwestr @TMSP85 It all good. To each their own...

Did a quick scroll through your page. Why so anti Tesla?",FALSE,0,"augie50",2020-03-07 02:40:49,FALSE,"1236118695321014272","1236119585490898944","152857334","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StockLazar",0,FALSE,FALSE,NA,NA
"498","<U+307E><U+305F><U+7384><U+95A2><U+304C><U+7D0D><U+8ECA><U+524D><U+307F><U+305F><U+3044><U+306B><U+306A><U+3063><U+3066><U+304D><U+305F> https://t.co/2xi6geq3P0",FALSE,11,NA,2020-03-07 02:40:43,FALSE,NA,"1236119560626962433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","north_tesla",0,FALSE,FALSE,NA,NA
"499","RT @justpaulinelol: ULTRA DOOM or DUAL MOTORS? 

This anagram is a freaking Masterpiece <U+0001F92F><U+0001F525><U+0001F601>
Whoever made this is genius haha!! 
I’ll never…",FALSE,0,NA,2020-03-07 02:40:41,FALSE,NA,"1236119550560579584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rocobasilisk",7,TRUE,FALSE,NA,NA
"500","@MattMcMuscles Pretty much. I’ve heard from multiple people that working at Tesla sucks.",FALSE,0,"MattMcMuscles",2020-03-07 02:40:40,FALSE,"1236117897434542080","1236119548186656768","2323013466","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","geebee765",0,FALSE,FALSE,NA,NA
"501","@SGUYBRAY The next Tesla product",FALSE,1,"SGUYBRAY",2020-03-07 02:40:38,FALSE,"1235958787069988865","1236119538288201728","2881264591","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","str8evesedgwick",0,FALSE,FALSE,NA,NA
"502","@_hublette But she has a Tesla !? A line I used other day, With those teeth she could eat an apple through a picket fence.",FALSE,0,"_hublette",2020-03-07 02:40:37,FALSE,"1236073711410786306","1236119531904528386","2935574310","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SimmonsIan",0,FALSE,FALSE,NA,NA
"503","RT @4everNeverTrump: Tesla stock is falling since there are supply chain issues and sales in China are tanking.

Tesla can't have its emplo…",FALSE,0,NA,2020-03-07 02:40:26,FALSE,NA,"1236119488745091072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","simcha1972",101,TRUE,FALSE,NA,NA
"504","@lorakolodny I really hope you apply that same logic towards your own work. Especially when it comes to robotics, AI and Tesla.",FALSE,0,"lorakolodny",2020-03-07 02:40:25,FALSE,"1236051912794886144","1236119484844265473","27046692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xiang_aw",0,FALSE,FALSE,NA,NA
"505","RT @RichardReichle: In the Spirit of Nikola Tesla..savor the keenness and sharpness of your mind in uninterrupted solitude..originality thr…",FALSE,0,NA,2020-03-07 02:40:15,FALSE,NA,"1236119443316621313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CharismaAlasta1",7,TRUE,FALSE,NA,NA
"506","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:40:15,FALSE,NA,"1236119441462738944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DharmaReborn",55,TRUE,FALSE,NA,NA
"507","RT @charlie_exe777: https://t.co/zPL8UJvgYK",FALSE,0,NA,2020-03-07 02:40:14,FALSE,NA,"1236119438954582017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nightmare_TesLa",5,TRUE,FALSE,NA,NA
"508","#ImaginemosCosasChingonas: @lopezobrador_ #AMLO enviando una comitiva para levantar la mano por Mexico ofreciendo f… https://t.co/9CjxqWt1Gm",FALSE,0,NA,2020-03-07 02:40:14,TRUE,NA,"1236119438769848320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RamonSantaana",0,FALSE,FALSE,NA,NA
"509","An afternoon <U+2615><U+FE0F> pickup today... 50¢ off!  Get yours today at https://t.co/6OISGKokcZ https://t.co/zrP8OPTni2",FALSE,0,NA,2020-03-07 02:40:12,FALSE,NA,"1236119427537461249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OCTeslaClub",0,FALSE,FALSE,NA,NA
"510","RT @thirdrowtesla: Which Tesla toy do you want? https://t.co/98W4lGVBYk",FALSE,0,NA,2020-03-07 02:40:11,FALSE,NA,"1236119426807648256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeanM42411766",22,TRUE,FALSE,NA,NA
"511","RT @vincent13031925: Brazilian President Jair Bolsonaro to meet with Tesla representative as part of his visit to the USA

$TSLA #Tesla #gi…",FALSE,0,NA,2020-03-07 02:40:09,FALSE,NA,"1236119417622278144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GB09610",8,TRUE,FALSE,NA,NA
"512","RT @Mtass7: ""Steering servo broke. Have to use both hands as the wheel suddenly  locks up. Tesla roadside assistance tells me to drive to R…",FALSE,0,NA,2020-03-07 02:40:07,FALSE,NA,"1236119405920006145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lconly",2,TRUE,FALSE,NA,NA
"513","@Reuters Funny I have the same thoughts on Tesla.",FALSE,2,"Reuters",2020-03-07 02:40:05,FALSE,"1236117412375822337","1236119400966545409","1652541","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SammieDraper",0,FALSE,FALSE,NA,NA
"514","@MPT55555 @Kristennetten @Tesla @elonmusk @RandyPobst @thirdrowtesla https://t.co/Ud9vh0lHzU",FALSE,0,"MPT55555",2020-03-07 02:40:00,FALSE,"1236118082625474562","1236119378195857409","1116578645521231872","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AtinuchPandum",0,FALSE,FALSE,NA,NA
"515","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/mx4yHFamIG https://t.co/gx8cOGhEU7",FALSE,0,NA,2020-03-07 02:39:59,FALSE,NA,"1236119373934456832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daor81045257",210,TRUE,FALSE,NA,NA
"516","@z34L0T @dzajic @Kristennetten @Tesla @elonmusk @RandyPobst @thirdrowtesla Okay boomer.",FALSE,0,"z34L0T",2020-03-07 02:39:56,FALSE,"1236051317409210368","1236119362563706881","15017804","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devosooners5",0,FALSE,FALSE,NA,NA
"517","#Tesla https://t.co/kL6ei8Uvkk",FALSE,1,NA,2020-03-07 02:39:53,FALSE,NA,"1236119348944596992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stepale",0,FALSE,FALSE,NA,NA
"518","@MKBHD Hey @MKBHD when are you doing Tesla videos",FALSE,0,"MKBHD",2020-03-07 02:39:50,FALSE,"1235865470755950592","1236119338299674624","29873662","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuperKe",0,FALSE,FALSE,NA,NA
"519","@TeslaOpinion @Tesla Can you imagine...a Cybercar, just the name is something from the future, but it will probably look like a DeLorean!!",FALSE,0,"TeslaOpinion",2020-03-07 02:39:47,FALSE,"1236070140703166464","1236119323942543361","885089248013148161","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SteveLewi24",0,FALSE,FALSE,NA,NA
"520","RT @ChineseWSJ: <U+5C3D><U+7BA1><U+7ECF><U+6D4E><U+590D><U+82CF><U+4E0D><U+8DB3><U+4EE5><U+5B8C><U+5168><U+633D><U+56DE><U+9053><U+6307><U+5F53><U+5929><U+7684><U+8DCC><U+5E45>,<U+4F46><U+8BE5><U+6307><U+6570><U+548C><U+5176><U+4ED6><U+4E3B><U+8981><U+80A1><U+6307><U+672C><U+5468><U+4ECD><U+6709><U+5C0F><U+5E45><U+4E0A><U+6DA8><U+3002><U+8FD9><U+53CD><U+6620><U+4E86><U+672C><U+5468><U+65E9><U+4E9B><U+65F6><U+5019><U+5E02><U+573A><U+7684><U+5267><U+70C8><U+6CE2><U+52A8>,<U+540C><U+65F6><U+6295><U+8D44><U+8005><U+8BD5><U+56FE><U+8BC4><U+4F30><U+51A0><U+72B6><U+75C5><U+6BD2><U+75AB><U+60C5><U+53EF><U+80FD><U+5E26><U+6765><U+7684><U+7ECF><U+6D4E><U+5F71><U+54CD><U+3002>https://t.co/Ro4WYbaWow",FALSE,0,NA,2020-03-07 02:39:43,FALSE,NA,"1236119305432915968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ae38ffeef2974eb",2,TRUE,FALSE,NA,NA
"521","@3YearLetterman @elonmusk Tesla is a American company fully",FALSE,0,"3YearLetterman",2020-03-07 02:39:40,FALSE,"1236033872883855361","1236119296776048641","911290549541289986","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stoby48Smith",0,FALSE,FALSE,NA,NA
"522","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:39:32,FALSE,NA,"1236119260881137664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","awwwkid",55,TRUE,FALSE,NA,NA
"523","@elonmusk @Tesla When does the vertical wall option become cost effective?",FALSE,0,"elonmusk",2020-03-07 02:39:31,FALSE,"1235671806318538752","1236119256556883968","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jhoch24",0,FALSE,FALSE,NA,NA
"524","@BBertoniere @elonmusk @Tesla Even though you didn’t come out and say it...   #ilovemyteslabut",FALSE,0,"BBertoniere",2020-03-07 02:39:26,FALSE,"1235983411535175680","1236119237875453954","48736680","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaxFact06853404",0,FALSE,FALSE,NA,NA
"525","@TeslaCanuck @MFrunker @trevlan006 @tesla_talks Glad to hear the upgrade went successfully! And the Mississauga Ser… https://t.co/I51VLIxPQ0",FALSE,2,"TeslaCanuck",2020-03-07 02:39:26,TRUE,"1236074931445805056","1236119237363724294","1018500984996151296","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","langdon",0,FALSE,FALSE,NA,NA
"526","My brother said Eternal Atake had as much gas as a Tesla",FALSE,0,NA,2020-03-07 02:39:25,FALSE,NA,"1236119231080673282",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Legityigit26",0,FALSE,FALSE,NA,NA
"527","RT @kavita_dayal: Poor customer service continues at Tesla. Trying to get my leased vehicle buyout and it’s already 2 months. In today’s wo…",FALSE,0,NA,2020-03-07 02:39:20,FALSE,NA,"1236119210587082752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lconly",5,TRUE,FALSE,NA,NA
"528","@CT_Bergstrom Yeah ... but I'm still buying a Tesla.",FALSE,0,"CT_Bergstrom",2020-03-07 02:39:16,FALSE,"1236045318392696832","1236119192153116672","3238448948","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","klavins",0,FALSE,FALSE,NA,NA
"529","RT @jimbo69ny: I am at war with @Tesla. Seriously. Lawsuit pending. https://t.co/hffohV2F1C
#TeslaServiceIssues @elonmusk",FALSE,0,NA,2020-03-07 02:39:11,FALSE,NA,"1236119171462598658",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lconly",16,TRUE,FALSE,NA,NA
"530","@elonmusk I mean who even interacts face to face with other people anymore? If I can't handle my business either fr… https://t.co/Dwk13OINNY",FALSE,0,"elonmusk",2020-03-07 02:39:07,TRUE,"1236029449042198528","1236119156807929856","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","milslurp",0,FALSE,FALSE,NA,NA
"531","#ETERNALATAKE had as much gas as you’d put in a Tesla",FALSE,0,NA,2020-03-07 02:39:07,FALSE,NA,"1236119156556066817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CARDELSUPERSTAR",0,FALSE,FALSE,NA,NA
"532","RT @LightworkerCain: The Tesla Connection...

Nikola Tesla &gt; John Trump &gt; Donald Trump

#BraveNewWorld https://t.co/FPM2dvpcnL",FALSE,0,NA,2020-03-07 02:39:06,FALSE,NA,"1236119150554001409",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Steppinwolves",45,TRUE,FALSE,NA,NA
"533","RT @L73622843: How does a search for more info on the corona virus outbreak in the United States lead back to Nikola Tesla, Trump and time…",FALSE,0,NA,2020-03-07 02:39:04,FALSE,NA,"1236119142236852225",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FoodForTruth1",678,TRUE,FALSE,NA,NA
"534","@SCMountainDad @Tesla @TOC_Fremont Thank you",FALSE,1,"SCMountainDad",2020-03-07 02:39:03,FALSE,"1236118889970294784","1236119139715919872","1194615237409771521","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teslaownersSV",0,FALSE,FALSE,NA,NA
"535","RT @teslaownersSV: Thank you @Tesla and @toc_fremont https://t.co/OIIpPQCQSq",FALSE,0,NA,2020-03-07 02:38:58,FALSE,NA,"1236119117100388353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NevanRead",2,TRUE,FALSE,NA,NA
"536","RT @TeslaCanuck: Tesla Model 3 FSD hardware upgrade day was AWESOME. Find out what to expect. @MFrunker @trevlan006 @tesla_talks 

https://…",FALSE,0,NA,2020-03-07 02:38:53,FALSE,NA,"1236119099270467585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","langdon",3,TRUE,FALSE,NA,NA
"537","@Tesla @elonmusk I want to get some when I build my house",FALSE,0,"Tesla",2020-03-07 02:38:53,FALSE,"1235662616695107587","1236119097424789506","13298072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GDuck_Squad",0,FALSE,FALSE,NA,NA
"538","@ex_Tesla Is this a joke???  Tesla service is TERRIBLE",FALSE,0,"ex_Tesla",2020-03-07 02:38:52,FALSE,"1229911707104890882","1236119094476156928","1006992564321386496","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lconly",0,FALSE,FALSE,NA,NA
"539","RT @DiverWhoDives: yes I’m aware that Coronavirus is not as big of threat as it is being made out to be by the media however there is somet…",FALSE,0,NA,2020-03-07 02:38:50,FALSE,NA,"1236119086586908679",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Greyfaguette",1,TRUE,FALSE,NA,NA
"540","RT @brilliantbusi: Being compared to Messi.",FALSE,0,NA,2020-03-07 02:38:48,FALSE,NA,"1236119077191659521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tesla_bruh",8586,TRUE,FALSE,NA,NA
"541","@matthewstoller This makes me want to buy a @tesla",FALSE,0,"matthewstoller",2020-03-07 02:38:43,FALSE,"1236109005828866048","1236119057205612544","2030711","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jenhollidayesq",0,FALSE,FALSE,NA,NA
"542","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:38:43,FALSE,NA,"1236119055817302016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RohanDoshi9801",55,TRUE,FALSE,NA,NA
"543","RT @chevyjohnson2: @Jiu_Jase @Kristennetten @Tesla @elonmusk @RandyPobst @thirdrowtesla As a petrolhead who drove a completely silent cadil…",FALSE,0,NA,2020-03-07 02:38:39,FALSE,NA,"1236119040546033664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devosooners5",1,TRUE,FALSE,NA,NA
"544","Tesla Motors  - Elon Musk - Documentary 2020 https://t.co/dZkUOP0cD7 via @YouTube",FALSE,0,NA,2020-03-07 02:38:38,FALSE,NA,"1236119035604959232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZOOMBAKCUSTOMER",0,FALSE,FALSE,NA,NA
"545","New Jobs At Tesla Giga Shanghai Shine Light On Solar &amp; Energy Storage Expansion https://t.co/lY9XwfNKWZ https://t.co/3Vb7jNP2t9",FALSE,0,NA,2020-03-07 02:38:33,FALSE,NA,"1236119011684843522",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","aedailydotnetuk",0,FALSE,FALSE,NA,NA
"546","RT @Calloutfortruth: Tesla CEO Elon Musk: 'Coronavirus panic is dumb' <U+0001F600> https://t.co/L9t2iQaSxj",FALSE,0,NA,2020-03-07 02:38:29,FALSE,NA,"1236118995876622338",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Proud_Patriot_Q",9,TRUE,FALSE,NA,NA
"547","RT @tcsnoticias: Elon Musk se pronunció ante la emergencia por coronavirus en el mundo. El multimillonario fundador de Tesla y SpaceX catal…",FALSE,0,NA,2020-03-07 02:38:27,FALSE,NA,"1236118989916590080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guillevader777",2,TRUE,FALSE,NA,NA
"548","RT @RabbiWolpe: This story details the incredible and humbling heroism of Chinese doctors in Wuhan. https://t.co/Ai5uFBOPul",FALSE,0,NA,2020-03-07 02:38:15,FALSE,NA,"1236118937068240896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JordynPierce7",54,TRUE,FALSE,NA,NA
"549","RT @olushola_shola: How God keep having my back  .... https://t.co/rHzPEBKpLy",FALSE,0,NA,2020-03-07 02:38:14,FALSE,NA,"1236118934509756416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tesla_bruh",20971,TRUE,FALSE,NA,NA
"550","Time to charge it up :) #tesla #ev #charger #p90d @ Oklahoma https://t.co/IhNa0xHLcI",FALSE,1,NA,2020-03-07 02:38:09,FALSE,NA,"1236118914787971072",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ARebuilds",1,FALSE,FALSE,NA,NA
"551","RT @ChineseWSJ: <U+83AB><U+65AF><U+79D1><U+536B><U+751F><U+90E8><U+5468><U+4E94><U+8868><U+793A>,<U+8FD9><U+4E9B><U+56FD><U+5BB6><U+5305><U+62EC><U+4E2D><U+56FD><U+3001><U+97E9><U+56FD><U+3001><U+4F0A><U+6717><U+3001><U+610F><U+5927><U+5229><U+3001><U+6CD5><U+56FD><U+3001><U+5FB7><U+56FD><U+3001><U+897F><U+73ED><U+7259><U+3001><U+745E><U+58EB><U+3001><U+632A><U+5A01><U+3001><U+82F1><U+56FD><U+548C><U+7F8E><U+56FD><U+3002><U+4FC4><U+7F57><U+65AF><U+6B64><U+524D><U+5B9E><U+65BD><U+4E86><U+4E00><U+7CFB><U+5217><U+63AA><U+65BD><U+6765><U+963B><U+6B62><U+75AB><U+60C5><U+8513><U+5EF6>,<U+5305><U+62EC><U+9650><U+5236><U+98DE><U+5F80><U+4E2D><U+56FD><U+3001><U+97E9><U+56FD><U+548C><U+4F0A><U+6717><U+7684><U+822A><U+73ED>,<U+4EE5><U+53CA><U+6536><U+7D27><U+5BF9><U+4F0A><U+6717><U+548C><U+4E2D><U+56FD><U+516C><U+6C11><U+53D1><U+653E><U+7684><U+7B7E><U+8BC1><U+3002>https://t.co/F…",FALSE,0,NA,2020-03-07 02:38:09,FALSE,NA,"1236118912292380674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ae38ffeef2974eb",5,TRUE,FALSE,NA,NA
